Profile	Rawfilename	yyyy-mm-dd hh:mm	Project	Depth [m]	Sampled volume [L]	LPM (1-2 µm) [# l-1]	LPM (2-4 µm) [# l-1]	LPM (4-8 µm) [# l-1]	LPM (8-16 µm) [# l-1]	LPM (16-32 µm) [# l-1]	LPM (32-64 µm) [# l-1]	LPM (64-128 µm) [# l-1]	LPM (128-256 µm) [# l-1]	LPM (256-512 µm) [# l-1]	LPM (0.512-1.02 mm) [# l-1]	LPM (1.02-2.05 mm) [# l-1]	LPM (2.05-4.1 mm) [# l-1]	LPM (4.1-8.19 mm) [# l-1]	LPM (8.19-16.4 mm) [# l-1]	LPM (>16.4 mm) [# l-1]	LPM biovolume (1-2 µm) [mm3 l-1]	LPM biovolume (2-4 µm) [mm3 l-1]	LPM biovolume (4-8 µm) [mm3 l-1]	LPM biovolume (8-16 µm) [mm3 l-1]	LPM biovolume (16-32 µm) [mm3 l-1]	LPM biovolume (32-64 µm) [mm3 l-1]	LPM biovolume (64-128 µm) [mm3 l-1]	LPM biovolume (128-256 µm) [mm3 l-1]	LPM biovolume (256-512 µm) [mm3 l-1]	LPM biovolume (0.512-1.02 mm) [mm3 l-1]	LPM biovolume (1.02-2.05 mm) [mm3 l-1]	LPM biovolume (2.05-4.1 mm) [mm3 l-1]	LPM biovolume (4.1-8.19 mm) [mm3 l-1]	LPM biovolume (8.19-16.4 mm) [mm3 l-1]	LPM biovolume (>16.4 mm) [mm3 l-1]	chloro fluo [mg chl m-3]	conductivity [ms cm-1]	cpar [%]	depth [m]	fcdom [ppb qse]	in situ density anomaly [kg m-3]	nitrate [umol l-1]	oxygen [umol kg-1]	oxygen [ml l-1]	par [umol m-2 s-1]	potential density anomaly [kg m-3]	potential temperature [degc]	practical salinity [psu]	pressure [db]	qc flag	spar [umol m-2 s-1]	temperature [degc]	extrames01	extrames02	extrames03	extrames04	extrames05	extrames06	extrames07	extrames08	extrames09	extrames10	extrames11	extrames12	extrames13	extrames14	extrames15	extrames16	extrames17	extrames18	extrames19	extrames20
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:07:48	EcoPart TU Project UVP Remote Lambda HTTP	1182.5	2.26	0.0	0.0	0.0	0.0	0.0	173.89380530973452	10.619469026548673	48.230088495575224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:08:51	EcoPart TU Project UVP Remote Lambda HTTP	1187.5	2.26	0.0	0.0	0.0	0.0	0.0	173.00884955752215	10.619469026548673	47.78761061946903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:09:54	EcoPart TU Project UVP Remote Lambda HTTP	1192.5	2.26	0.0	0.0	0.0	0.0	0.0	171.68141592920355	10.619469026548673	47.34513274336284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:10:57	EcoPart TU Project UVP Remote Lambda HTTP	1197.5	2.26	0.0	0.0	0.0	0.0	0.0	170.79646017699116	10.619469026548673	47.34513274336284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:12:00	EcoPart TU Project UVP Remote Lambda HTTP	1202.5	2.26	0.0	0.0	0.0	0.0	0.0	169.91150442477877	10.619469026548673	47.34513274336284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:13:03	EcoPart TU Project UVP Remote Lambda HTTP	1207.5	2.26	0.0	0.0	0.0	0.0	0.0	168.5840707964602	10.619469026548673	46.90265486725664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:14:06	EcoPart TU Project UVP Remote Lambda HTTP	1212.5	2.26	0.0	0.0	0.0	0.0	0.0	167.6991150442478	10.619469026548673	46.90265486725664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:15:09	EcoPart TU Project UVP Remote Lambda HTTP	1217.5	2.26	0.0	0.0	0.0	0.0	0.0	166.37168141592923	10.619469026548673	46.46017699115045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:16:12	EcoPart TU Project UVP Remote Lambda HTTP	1222.5	2.26	0.0	0.0	0.0	0.0	0.0	165.48672566371684	10.619469026548673	46.46017699115045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:17:15	EcoPart TU Project UVP Remote Lambda HTTP	1227.5	2.26	0.0	0.0	0.0	0.0	0.0	164.60176991150445	10.619469026548673	46.46017699115045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:18:18	EcoPart TU Project UVP Remote Lambda HTTP	1232.5	2.26	0.0	0.0	0.0	0.0	0.0	163.27433628318585	10.619469026548673	46.01769911504425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:19:21	EcoPart TU Project UVP Remote Lambda HTTP	1237.5	2.26	0.0	0.0	0.0	0.0	0.0	162.38938053097345	10.619469026548673	46.01769911504425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:20:24	EcoPart TU Project UVP Remote Lambda HTTP	1242.5	2.26	0.0	0.0	0.0	0.0	0.0	161.06194690265488	10.619469026548673	45.575221238938056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:21:27	EcoPart TU Project UVP Remote Lambda HTTP	1247.5	2.26	0.0	0.0	0.0	0.0	0.0	160.1769911504425	10.619469026548673	45.575221238938056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:22:30	EcoPart TU Project UVP Remote Lambda HTTP	1252.5	2.26	0.0	0.0	0.0	0.0	0.0	159.2920353982301	10.619469026548673	45.13274336283186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:23:33	EcoPart TU Project UVP Remote Lambda HTTP	1257.5	2.26	0.0	0.0	0.0	0.0	0.0	157.96460176991152	10.619469026548673	45.13274336283186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:24:36	EcoPart TU Project UVP Remote Lambda HTTP	1262.5	2.26	0.0	0.0	0.0	0.0	0.0	157.07964601769913	10.619469026548673	44.69026548672567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:25:39	EcoPart TU Project UVP Remote Lambda HTTP	1267.5	2.26	0.0	0.0	0.0	0.0	0.0	155.75221238938053	10.619469026548673	44.69026548672567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:26:42	EcoPart TU Project UVP Remote Lambda HTTP	1272.5	2.26	0.0	0.0	0.0	0.0	0.0	154.86725663716817	10.619469026548673	44.247787610619476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:27:45	EcoPart TU Project UVP Remote Lambda HTTP	1277.5	2.26	0.0	0.0	0.0	0.0	0.0	153.98230088495578	10.619469026548673	44.247787610619476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:28:48	EcoPart TU Project UVP Remote Lambda HTTP	1282.5	2.26	0.0	0.0	0.0	0.0	0.0	152.65486725663717	10.619469026548673	43.80530973451328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:29:51	EcoPart TU Project UVP Remote Lambda HTTP	1287.5	2.26	0.0	0.0	0.0	0.0	0.0	151.76991150442478	10.619469026548673	43.80530973451328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:30:54	EcoPart TU Project UVP Remote Lambda HTTP	1292.5	2.26	0.0	0.0	0.0	0.0	0.0	150.4424778761062	10.619469026548673	43.362831858407084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:31:57	EcoPart TU Project UVP Remote Lambda HTTP	1297.5	2.26	0.0	0.0	0.0	0.0	0.0	149.55752212389382	10.619469026548673	43.362831858407084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:33:00	EcoPart TU Project UVP Remote Lambda HTTP	1302.5	2.26	0.0	0.0	0.0	0.0	0.0	148.67256637168143	10.619469026548673	42.92035398230089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:34:03	EcoPart TU Project UVP Remote Lambda HTTP	1307.5	2.26	0.0	0.0	0.0	0.0	0.0	147.34513274336285	10.619469026548673	42.92035398230089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:35:06	EcoPart TU Project UVP Remote Lambda HTTP	1312.5	2.26	0.0	0.0	0.0	0.0	0.0	146.46017699115046	10.619469026548673	42.47787610619469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:36:09	EcoPart TU Project UVP Remote Lambda HTTP	1317.5	2.26	0.0	0.0	0.0	0.0	0.0	145.13274336283186	10.619469026548673	42.0353982300885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:37:12	EcoPart TU Project UVP Remote Lambda HTTP	1322.5	2.26	0.0	0.0	0.0	0.0	0.0	144.24778761061947	10.619469026548673	42.0353982300885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:38:15	EcoPart TU Project UVP Remote Lambda HTTP	1327.5	2.26	0.0	0.0	0.0	0.0	0.0	143.3628318584071	10.619469026548673	41.59292035398231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:39:18	EcoPart TU Project UVP Remote Lambda HTTP	1332.5	2.26	0.0	0.0	0.0	0.0	0.0	142.0353982300885	10.619469026548673	41.59292035398231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:40:21	EcoPart TU Project UVP Remote Lambda HTTP	1337.5	2.26	0.0	0.0	0.0	0.0	0.0	141.1504424778761	10.619469026548673	41.15044247787611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:41:24	EcoPart TU Project UVP Remote Lambda HTTP	1342.5	2.26	0.0	0.0	0.0	0.0	0.0	139.82300884955754	10.619469026548673	40.707964601769916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:42:27	EcoPart TU Project UVP Remote Lambda HTTP	1347.5	2.26	0.0	0.0	0.0	0.0	0.0	138.93805309734515	10.619469026548673	40.26548672566372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:43:30	EcoPart TU Project UVP Remote Lambda HTTP	1352.5	2.26	0.0	0.0	0.0	0.0	0.0	138.05309734513276	10.619469026548673	40.26548672566372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:44:33	EcoPart TU Project UVP Remote Lambda HTTP	1357.5	2.26	0.0	0.0	0.0	0.0	0.0	136.72566371681418	10.619469026548673	39.38053097345133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:45:36	EcoPart TU Project UVP Remote Lambda HTTP	1362.5	2.26	0.0	0.0	0.0	0.0	0.0	135.8407079646018	10.619469026548673	38.93805309734513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:46:39	EcoPart TU Project UVP Remote Lambda HTTP	1367.5	2.26	0.0	0.0	0.0	0.0	0.0	134.5132743362832	10.619469026548673	38.495575221238944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:47:42	EcoPart TU Project UVP Remote Lambda HTTP	1372.5	2.26	0.0	0.0	0.0	0.0	0.0	133.6283185840708	10.619469026548673	38.05309734513275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:48:45	EcoPart TU Project UVP Remote Lambda HTTP	1377.5	2.26	0.0	0.0	0.0	0.0	0.0	132.7433628318584	10.619469026548673	38.05309734513275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:49:48	EcoPart TU Project UVP Remote Lambda HTTP	1382.5	2.26	0.0	0.0	0.0	0.0	0.0	131.41592920353983	10.619469026548673	37.61061946902655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:50:51	EcoPart TU Project UVP Remote Lambda HTTP	1387.5	2.26	0.0	0.0	0.0	0.0	0.0	130.53097345132744	10.619469026548673	37.16814159292036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:51:54	EcoPart TU Project UVP Remote Lambda HTTP	1392.5	2.26	0.0	0.0	0.0	0.0	0.0	129.20353982300887	10.619469026548673	36.72566371681416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:52:57	EcoPart TU Project UVP Remote Lambda HTTP	1397.5	2.26	0.0	0.0	0.0	0.0	0.0	128.31858407079648	10.619469026548673	36.283185840707965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:54:00	EcoPart TU Project UVP Remote Lambda HTTP	1402.5	2.26	0.0	0.0	0.0	0.0	0.0	127.43362831858408	10.619469026548673	35.840707964601776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:55:03	EcoPart TU Project UVP Remote Lambda HTTP	1407.5	2.26	0.0	0.0	0.0	0.0	0.0	126.1061946902655	10.619469026548673	35.39823008849558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:56:06	EcoPart TU Project UVP Remote Lambda HTTP	1412.5	2.26	0.0	0.0	0.0	0.0	0.0	125.2212389380531	10.619469026548673	34.51327433628319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:57:09	EcoPart TU Project UVP Remote Lambda HTTP	1417.5	2.26	0.0	0.0	0.0	0.0	0.0	123.89380530973453	10.619469026548673	34.07079646017699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:58:12	EcoPart TU Project UVP Remote Lambda HTTP	1422.5	2.26	0.0	0.0	0.0	0.0	0.0	123.00884955752214	10.619469026548673	33.6283185840708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 06:59:15	EcoPart TU Project UVP Remote Lambda HTTP	1427.5	2.26	0.0	0.0	0.0	0.0	0.0	122.12389380530975	10.619469026548673	32.74336283185841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 07:00:18	EcoPart TU Project UVP Remote Lambda HTTP	1432.5	2.26	0.0	0.0	0.0	0.0	0.0	120.79646017699116	10.619469026548673	32.30088495575222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 07:01:21	EcoPart TU Project UVP Remote Lambda HTTP	1437.5	2.26	0.0	0.0	0.0	0.0	0.0	119.91150442477877	10.619469026548673	31.415929203539825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 07:02:24	EcoPart TU Project UVP Remote Lambda HTTP	1442.5	2.26	0.0	0.0	0.0	0.0	0.0	118.58407079646018	10.619469026548673	30.973451327433633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 07:03:27	EcoPart TU Project UVP Remote Lambda HTTP	1447.5	2.26	0.0	0.0	0.0	0.0	0.0	117.6991150442478	10.619469026548673	30.08849557522124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 07:04:30	EcoPart TU Project UVP Remote Lambda HTTP	1452.5	2.26	0.0	0.0	0.0	0.0	0.0	116.81415929203541	10.619469026548673	29.203539823008853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 07:05:33	EcoPart TU Project UVP Remote Lambda HTTP	1457.5	2.26	0.0	0.0	0.0	0.0	0.0	115.48672566371683	10.619469026548673	28.31858407079646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 07:06:36	EcoPart TU Project UVP Remote Lambda HTTP	1462.5	2.26	0.0	0.0	0.0	0.0	0.0	114.60176991150443	10.619469026548673	27.433628318584073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 07:07:39	EcoPart TU Project UVP Remote Lambda HTTP	1467.5	2.26	0.0	0.0	0.0	0.0	0.0	113.27433628318585	10.619469026548673	26.10619469026549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
lambdasample02	HDRlambdasample02_UVPSN_DEPTH_LPM.txt	2019-11-21 07:08:42	EcoPart TU Project UVP Remote Lambda HTTP	1472.5	2.26	0.0	0.0	0.0	0.0	0.0	112.38938053097347	10.619469026548673	24.778761061946906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
